"subject_id","story","relationship","next_interaction","likert_rating"
"f3ffe86761c694b56a6ef1d0df92bdb6","police","asymmetric","alternating",2
"f3ffe86761c694b56a6ef1d0df92bdb6","police","asymmetric","none",2
"f3ffe86761c694b56a6ef1d0df92bdb6","architects","no_info","repeating",6
"f3ffe86761c694b56a6ef1d0df92bdb6","architects","no_info","alternating",3
"f3ffe86761c694b56a6ef1d0df92bdb6","architects","no_info","none",2
"f3ffe86761c694b56a6ef1d0df92bdb6","conversation","asymmetric","repeating",6
"f3ffe86761c694b56a6ef1d0df92bdb6","conversation","asymmetric","alternating",3
"f3ffe86761c694b56a6ef1d0df92bdb6","conversation","asymmetric","none",2
"f3ffe86761c694b56a6ef1d0df92bdb6","gifts","asymmetric","repeating",6
"f3ffe86761c694b56a6ef1d0df92bdb6","gifts","asymmetric","alternating",3
"f3ffe86761c694b56a6ef1d0df92bdb6","gifts","asymmetric","none",3
"f3ffe86761c694b56a6ef1d0df92bdb6","family meals","no_info","repeating",6
"f3ffe86761c694b56a6ef1d0df92bdb6","family meals","no_info","alternating",2
"f3ffe86761c694b56a6ef1d0df92bdb6","family meals","no_info","none",2
"f3ffe86761c694b56a6ef1d0df92bdb6","concerts","asymmetric","repeating",6
"f3ffe86761c694b56a6ef1d0df92bdb6","concerts","asymmetric","alternating",3
"f3ffe86761c694b56a6ef1d0df92bdb6","concerts","asymmetric","none",2
"f3ffe86761c694b56a6ef1d0df92bdb6","weekend","no_info","repeating",5
"f3ffe86761c694b56a6ef1d0df92bdb6","weekend","no_info","alternating",5
"f3ffe86761c694b56a6ef1d0df92bdb6","weekend","no_info","none",3
"f3ffe86761c694b56a6ef1d0df92bdb6","coffee","no_info","repeating",3
"f3ffe86761c694b56a6ef1d0df92bdb6","coffee","no_info","alternating",5
"f3ffe86761c694b56a6ef1d0df92bdb6","coffee","no_info","none",2
"f3ffe86761c694b56a6ef1d0df92bdb6","babysitting","symmetric","repeating",2
"f3ffe86761c694b56a6ef1d0df92bdb6","babysitting","symmetric","alternating",6
"f3ffe86761c694b56a6ef1d0df92bdb6","babysitting","symmetric","none",2
"f3ffe86761c694b56a6ef1d0df92bdb6","groceries","symmetric","repeating",6
"f3ffe86761c694b56a6ef1d0df92bdb6","groceries","symmetric","alternating",6
"f3ffe86761c694b56a6ef1d0df92bdb6","groceries","symmetric","none",2
"f3ffe86761c694b56a6ef1d0df92bdb6","housemates","no_info","repeating",6
"f3ffe86761c694b56a6ef1d0df92bdb6","housemates","no_info","alternating",2
"f3ffe86761c694b56a6ef1d0df92bdb6","housemates","no_info","none",4
"f3ffe86761c694b56a6ef1d0df92bdb6","feedback","symmetric","repeating",3
"f3ffe86761c694b56a6ef1d0df92bdb6","feedback","symmetric","alternating",6
"f3ffe86761c694b56a6ef1d0df92bdb6","feedback","symmetric","none",2
"f3ffe86761c694b56a6ef1d0df92bdb6","meeting prep","symmetric","repeating",6
"f3ffe86761c694b56a6ef1d0df92bdb6","meeting prep","symmetric","alternating",2
"f3ffe86761c694b56a6ef1d0df92bdb6","meeting prep","symmetric","none",2
"00ed704dc7f05ca63ed4aeebdbbb481f","meeting location","no_info","repeating",4
"00ed704dc7f05ca63ed4aeebdbbb481f","meeting location","no_info","alternating",6
"00ed704dc7f05ca63ed4aeebdbbb481f","meeting location","no_info","none",2
"00ed704dc7f05ca63ed4aeebdbbb481f","gifts","no_info","repeating",5
"00ed704dc7f05ca63ed4aeebdbbb481f","gifts","no_info","alternating",3
"00ed704dc7f05ca63ed4aeebdbbb481f","gifts","no_info","none",2
"00ed704dc7f05ca63ed4aeebdbbb481f","housemates","symmetric","repeating",5
"00ed704dc7f05ca63ed4aeebdbbb481f","housemates","symmetric","alternating",2
"00ed704dc7f05ca63ed4aeebdbbb481f","housemates","symmetric","none",4
"00ed704dc7f05ca63ed4aeebdbbb481f","babysitting","asymmetric","repeating",4
"00ed704dc7f05ca63ed4aeebdbbb481f","babysitting","asymmetric","alternating",3
"00ed704dc7f05ca63ed4aeebdbbb481f","babysitting","asymmetric","none",5
"00ed704dc7f05ca63ed4aeebdbbb481f","feedback","asymmetric","repeating",5
"00ed704dc7f05ca63ed4aeebdbbb481f","feedback","asymmetric","alternating",3
"00ed704dc7f05ca63ed4aeebdbbb481f","feedback","asymmetric","none",4
"00ed704dc7f05ca63ed4aeebdbbb481f","group project","no_info","repeating",5
"00ed704dc7f05ca63ed4aeebdbbb481f","group project","no_info","alternating",3
"00ed704dc7f05ca63ed4aeebdbbb481f","group project","no_info","none",2
"00ed704dc7f05ca63ed4aeebdbbb481f","groceries","asymmetric","repeating",5
"00ed704dc7f05ca63ed4aeebdbbb481f","groceries","asymmetric","alternating",4
"00ed704dc7f05ca63ed4aeebdbbb481f","groceries","asymmetric","none",3
"00ed704dc7f05ca63ed4aeebdbbb481f","fundraising","symmetric","repeating",3
"00ed704dc7f05ca63ed4aeebdbbb481f","fundraising","symmetric","alternating",5
"00ed704dc7f05ca63ed4aeebdbbb481f","fundraising","symmetric","none",3
"00ed704dc7f05ca63ed4aeebdbbb481f","scheduling","asymmetric","repeating",6
"00ed704dc7f05ca63ed4aeebdbbb481f","scheduling","asymmetric","alternating",3
"00ed704dc7f05ca63ed4aeebdbbb481f","scheduling","asymmetric","none",3
"00ed704dc7f05ca63ed4aeebdbbb481f","restaurant","asymmetric","repeating",5
"00ed704dc7f05ca63ed4aeebdbbb481f","restaurant","asymmetric","alternating",3
"00ed704dc7f05ca63ed4aeebdbbb481f","restaurant","asymmetric","none",4
"00ed704dc7f05ca63ed4aeebdbbb481f","meeting prep","asymmetric","repeating",6
"00ed704dc7f05ca63ed4aeebdbbb481f","meeting prep","asymmetric","alternating",2
"00ed704dc7f05ca63ed4aeebdbbb481f","meeting prep","asymmetric","none",2
"00ed704dc7f05ca63ed4aeebdbbb481f","family meals","symmetric","repeating",2
"00ed704dc7f05ca63ed4aeebdbbb481f","family meals","symmetric","alternating",6
"00ed704dc7f05ca63ed4aeebdbbb481f","family meals","symmetric","none",2
"00ed704dc7f05ca63ed4aeebdbbb481f","police","no_info","repeating",3
"00ed704dc7f05ca63ed4aeebdbbb481f","police","no_info","alternating",5
"00ed704dc7f05ca63ed4aeebdbbb481f","police","no_info","none",2
"00ed704dc7f05ca63ed4aeebdbbb481f","concerts","no_info","repeating",3
"00ed704dc7f05ca63ed4aeebdbbb481f","concerts","no_info","alternating",5
"00ed704dc7f05ca63ed4aeebdbbb481f","concerts","no_info","none",2
"00ed704dc7f05ca63ed4aeebdbbb481f","conversation","no_info","repeating",5
"00ed704dc7f05ca63ed4aeebdbbb481f","conversation","no_info","alternating",3
"00ed704dc7f05ca63ed4aeebdbbb481f","conversation","no_info","none",3
"00ed704dc7f05ca63ed4aeebdbbb481f","weekend","symmetric","repeating",3
"00ed704dc7f05ca63ed4aeebdbbb481f","weekend","symmetric","alternating",5
"00ed704dc7f05ca63ed4aeebdbbb481f","weekend","symmetric","none",3
"00ed704dc7f05ca63ed4aeebdbbb481f","coffee","symmetric","repeating",2
"00ed704dc7f05ca63ed4aeebdbbb481f","coffee","symmetric","alternating",6
"00ed704dc7f05ca63ed4aeebdbbb481f","coffee","symmetric","none",2
"00ed704dc7f05ca63ed4aeebdbbb481f","architects","symmetric","repeating",4
"00ed704dc7f05ca63ed4aeebdbbb481f","architects","symmetric","alternating",5
"00ed704dc7f05ca63ed4aeebdbbb481f","architects","symmetric","none",2
"f7c8e619621d4f39d51b95d8b5458a46","feedback","no_info","repeating",6
"f7c8e619621d4f39d51b95d8b5458a46","feedback","no_info","alternating",6
"f7c8e619621d4f39d51b95d8b5458a46","feedback","no_info","none",2
"f7c8e619621d4f39d51b95d8b5458a46","groceries","asymmetric","repeating",5
"f7c8e619621d4f39d51b95d8b5458a46","groceries","asymmetric","alternating",5
"f7c8e619621d4f39d51b95d8b5458a46","groceries","asymmetric","none",4
"f7c8e619621d4f39d51b95d8b5458a46","police","no_info","repeating",4
"f7c8e619621d4f39d51b95d8b5458a46","police","no_info","alternating",4
"f7c8e619621d4f39d51b95d8b5458a46","police","no_info","none",2
"f7c8e619621d4f39d51b95d8b5458a46","babysitting","asymmetric","repeating",4
"f7c8e619621d4f39d51b95d8b5458a46","babysitting","asymmetric","alternating",4
"f7c8e619621d4f39d51b95d8b5458a46","babysitting","asymmetric","none",4
"f7c8e619621d4f39d51b95d8b5458a46","housemates","symmetric","repeating",4
"f7c8e619621d4f39d51b95d8b5458a46","housemates","symmetric","alternating",5
"f7c8e619621d4f39d51b95d8b5458a46","housemates","symmetric","none",1
"f7c8e619621d4f39d51b95d8b5458a46","group project","no_info","repeating",5
"f7c8e619621d4f39d51b95d8b5458a46","group project","no_info","alternating",4
"f7c8e619621d4f39d51b95d8b5458a46","group project","no_info","none",2
"f7c8e619621d4f39d51b95d8b5458a46","meeting location","no_info","repeating",4
"f7c8e619621d4f39d51b95d8b5458a46","meeting location","no_info","alternating",4
"f7c8e619621d4f39d51b95d8b5458a46","meeting location","no_info","none",2
"f7c8e619621d4f39d51b95d8b5458a46","restaurant","asymmetric","repeating",5
"f7c8e619621d4f39d51b95d8b5458a46","restaurant","asymmetric","alternating",3
"f7c8e619621d4f39d51b95d8b5458a46","restaurant","asymmetric","none",2
"f7c8e619621d4f39d51b95d8b5458a46","gifts","symmetric","repeating",6
"f7c8e619621d4f39d51b95d8b5458a46","gifts","symmetric","alternating",2
"f7c8e619621d4f39d51b95d8b5458a46","gifts","symmetric","none",2
"f7c8e619621d4f39d51b95d8b5458a46","architects","no_info","repeating",6
"f7c8e619621d4f39d51b95d8b5458a46","architects","no_info","alternating",5
"f7c8e619621d4f39d51b95d8b5458a46","architects","no_info","none",2
"f7c8e619621d4f39d51b95d8b5458a46","fundraising","symmetric","repeating",5
"f7c8e619621d4f39d51b95d8b5458a46","fundraising","symmetric","alternating",4
"f7c8e619621d4f39d51b95d8b5458a46","fundraising","symmetric","none",3
"f7c8e619621d4f39d51b95d8b5458a46","weekend","asymmetric","repeating",6
"f7c8e619621d4f39d51b95d8b5458a46","weekend","asymmetric","alternating",3
"f7c8e619621d4f39d51b95d8b5458a46","weekend","asymmetric","none",3
"f7c8e619621d4f39d51b95d8b5458a46","concerts","no_info","repeating",4
"f7c8e619621d4f39d51b95d8b5458a46","concerts","no_info","alternating",5
"f7c8e619621d4f39d51b95d8b5458a46","concerts","no_info","none",2
"f7c8e619621d4f39d51b95d8b5458a46","scheduling","asymmetric","repeating",6
"f7c8e619621d4f39d51b95d8b5458a46","scheduling","asymmetric","alternating",3
"f7c8e619621d4f39d51b95d8b5458a46","scheduling","asymmetric","none",3
"f7c8e619621d4f39d51b95d8b5458a46","coffee","symmetric","repeating",5
"f7c8e619621d4f39d51b95d8b5458a46","coffee","symmetric","alternating",5
"f7c8e619621d4f39d51b95d8b5458a46","coffee","symmetric","none",3
"f7c8e619621d4f39d51b95d8b5458a46","meeting prep","asymmetric","repeating",6
"f7c8e619621d4f39d51b95d8b5458a46","meeting prep","asymmetric","alternating",3
"f7c8e619621d4f39d51b95d8b5458a46","meeting prep","asymmetric","none",2
"f7c8e619621d4f39d51b95d8b5458a46","conversation","symmetric","repeating",6
"f7c8e619621d4f39d51b95d8b5458a46","conversation","symmetric","alternating",4
"f7c8e619621d4f39d51b95d8b5458a46","conversation","symmetric","none",2
"f7c8e619621d4f39d51b95d8b5458a46","family meals","symmetric","repeating",6
"f7c8e619621d4f39d51b95d8b5458a46","family meals","symmetric","alternating",4
"f7c8e619621d4f39d51b95d8b5458a46","family meals","symmetric","none",1
"4f23222fa476cc34c48fb3c4d62fe62e","police","no_info","repeating",5
"4f23222fa476cc34c48fb3c4d62fe62e","police","no_info","alternating",5
"4f23222fa476cc34c48fb3c4d62fe62e","police","no_info","none",1
"4f23222fa476cc34c48fb3c4d62fe62e","gifts","symmetric","repeating",6
"4f23222fa476cc34c48fb3c4d62fe62e","gifts","symmetric","alternating",3
"4f23222fa476cc34c48fb3c4d62fe62e","gifts","symmetric","none",1
"4f23222fa476cc34c48fb3c4d62fe62e","housemates","symmetric","repeating",5
"4f23222fa476cc34c48fb3c4d62fe62e","housemates","symmetric","alternating",5
"4f23222fa476cc34c48fb3c4d62fe62e","housemates","symmetric","none",1
"4f23222fa476cc34c48fb3c4d62fe62e","meeting location","no_info","repeating",5
"4f23222fa476cc34c48fb3c4d62fe62e","meeting location","no_info","alternating",3
"4f23222fa476cc34c48fb3c4d62fe62e","meeting location","no_info","none",2
"4f23222fa476cc34c48fb3c4d62fe62e","meeting prep","asymmetric","repeating",6
"4f23222fa476cc34c48fb3c4d62fe62e","meeting prep","asymmetric","alternating",2
"4f23222fa476cc34c48fb3c4d62fe62e","meeting prep","asymmetric","none",2
"4f23222fa476cc34c48fb3c4d62fe62e","family meals","no_info","repeating",6
"4f23222fa476cc34c48fb3c4d62fe62e","family meals","no_info","alternating",4
"4f23222fa476cc34c48fb3c4d62fe62e","family meals","no_info","none",1
"4f23222fa476cc34c48fb3c4d62fe62e","concerts","no_info","repeating",5
"4f23222fa476cc34c48fb3c4d62fe62e","concerts","no_info","alternating",6
"4f23222fa476cc34c48fb3c4d62fe62e","concerts","no_info","none",3
"4f23222fa476cc34c48fb3c4d62fe62e","architects","no_info","repeating",6
"4f23222fa476cc34c48fb3c4d62fe62e","architects","no_info","alternating",3
"4f23222fa476cc34c48fb3c4d62fe62e","architects","no_info","none",4
"4f23222fa476cc34c48fb3c4d62fe62e","groceries","asymmetric","repeating",5
"4f23222fa476cc34c48fb3c4d62fe62e","groceries","asymmetric","alternating",3
"4f23222fa476cc34c48fb3c4d62fe62e","groceries","asymmetric","none",6
"4f23222fa476cc34c48fb3c4d62fe62e","weekend","asymmetric","repeating",6
"4f23222fa476cc34c48fb3c4d62fe62e","weekend","asymmetric","alternating",3
"4f23222fa476cc34c48fb3c4d62fe62e","weekend","asymmetric","none",5
"4f23222fa476cc34c48fb3c4d62fe62e","conversation","symmetric","repeating",4
"4f23222fa476cc34c48fb3c4d62fe62e","conversation","symmetric","alternating",4
"4f23222fa476cc34c48fb3c4d62fe62e","conversation","symmetric","none",1
"4f23222fa476cc34c48fb3c4d62fe62e","babysitting","symmetric","repeating",3
"4f23222fa476cc34c48fb3c4d62fe62e","babysitting","symmetric","alternating",5
"4f23222fa476cc34c48fb3c4d62fe62e","babysitting","symmetric","none",2
"4f23222fa476cc34c48fb3c4d62fe62e","feedback","no_info","repeating",6
"4f23222fa476cc34c48fb3c4d62fe62e","feedback","no_info","alternating",6
"4f23222fa476cc34c48fb3c4d62fe62e","feedback","no_info","none",1
"4f23222fa476cc34c48fb3c4d62fe62e","fundraising","symmetric","repeating",5
"4f23222fa476cc34c48fb3c4d62fe62e","fundraising","symmetric","alternating",5
"4f23222fa476cc34c48fb3c4d62fe62e","fundraising","symmetric","none",4
"4f23222fa476cc34c48fb3c4d62fe62e","restaurant","asymmetric","repeating",6
"4f23222fa476cc34c48fb3c4d62fe62e","restaurant","asymmetric","alternating",2
"4f23222fa476cc34c48fb3c4d62fe62e","restaurant","asymmetric","none",3
"4f23222fa476cc34c48fb3c4d62fe62e","group project","asymmetric","repeating",6
"4f23222fa476cc34c48fb3c4d62fe62e","group project","asymmetric","alternating",3
"4f23222fa476cc34c48fb3c4d62fe62e","group project","asymmetric","none",2
"4f23222fa476cc34c48fb3c4d62fe62e","scheduling","asymmetric","repeating",6
"4f23222fa476cc34c48fb3c4d62fe62e","scheduling","asymmetric","alternating",3
"4f23222fa476cc34c48fb3c4d62fe62e","scheduling","asymmetric","none",2
"4f23222fa476cc34c48fb3c4d62fe62e","coffee","symmetric","repeating",5
"4f23222fa476cc34c48fb3c4d62fe62e","coffee","symmetric","alternating",6
"4f23222fa476cc34c48fb3c4d62fe62e","coffee","symmetric","none",2
"c5adec5d31c4e5472ac2948ac7c041f3","meeting prep","symmetric","repeating",6
"c5adec5d31c4e5472ac2948ac7c041f3","meeting prep","symmetric","alternating",3
"c5adec5d31c4e5472ac2948ac7c041f3","meeting prep","symmetric","none",4
"c5adec5d31c4e5472ac2948ac7c041f3","group project","no_info","repeating",6
"c5adec5d31c4e5472ac2948ac7c041f3","group project","no_info","alternating",3
"c5adec5d31c4e5472ac2948ac7c041f3","group project","no_info","none",3
"c5adec5d31c4e5472ac2948ac7c041f3","gifts","symmetric","repeating",6
"c5adec5d31c4e5472ac2948ac7c041f3","gifts","symmetric","alternating",2
"c5adec5d31c4e5472ac2948ac7c041f3","gifts","symmetric","none",5
"c5adec5d31c4e5472ac2948ac7c041f3","groceries","no_info","repeating",6
"c5adec5d31c4e5472ac2948ac7c041f3","groceries","no_info","alternating",2
"c5adec5d31c4e5472ac2948ac7c041f3","groceries","no_info","none",4
"c5adec5d31c4e5472ac2948ac7c041f3","family meals","asymmetric","repeating",4
"c5adec5d31c4e5472ac2948ac7c041f3","family meals","asymmetric","alternating",5
"c5adec5d31c4e5472ac2948ac7c041f3","family meals","asymmetric","none",2
"c5adec5d31c4e5472ac2948ac7c041f3","police","symmetric","repeating",3
"c5adec5d31c4e5472ac2948ac7c041f3","police","symmetric","alternating",5
"c5adec5d31c4e5472ac2948ac7c041f3","police","symmetric","none",2
"c5adec5d31c4e5472ac2948ac7c041f3","architects","asymmetric","repeating",6
"c5adec5d31c4e5472ac2948ac7c041f3","architects","asymmetric","alternating",3
"c5adec5d31c4e5472ac2948ac7c041f3","architects","asymmetric","none",2
"c5adec5d31c4e5472ac2948ac7c041f3","meeting location","no_info","repeating",5
"c5adec5d31c4e5472ac2948ac7c041f3","meeting location","no_info","alternating",5
"c5adec5d31c4e5472ac2948ac7c041f3","meeting location","no_info","none",3
"c5adec5d31c4e5472ac2948ac7c041f3","concerts","asymmetric","repeating",5
"c5adec5d31c4e5472ac2948ac7c041f3","concerts","asymmetric","alternating",3
"c5adec5d31c4e5472ac2948ac7c041f3","concerts","asymmetric","none",4
"c5adec5d31c4e5472ac2948ac7c041f3","fundraising","no_info","repeating",4
"c5adec5d31c4e5472ac2948ac7c041f3","fundraising","no_info","alternating",5
"c5adec5d31c4e5472ac2948ac7c041f3","fundraising","no_info","none",4
"c5adec5d31c4e5472ac2948ac7c041f3","babysitting","asymmetric","repeating",3
"c5adec5d31c4e5472ac2948ac7c041f3","babysitting","asymmetric","alternating",3
"c5adec5d31c4e5472ac2948ac7c041f3","babysitting","asymmetric","none",3
"c5adec5d31c4e5472ac2948ac7c041f3","coffee","symmetric","repeating",3
"c5adec5d31c4e5472ac2948ac7c041f3","coffee","symmetric","alternating",6
"c5adec5d31c4e5472ac2948ac7c041f3","coffee","symmetric","none",3
"c5adec5d31c4e5472ac2948ac7c041f3","weekend","symmetric","repeating",2
"c5adec5d31c4e5472ac2948ac7c041f3","weekend","symmetric","alternating",5
"c5adec5d31c4e5472ac2948ac7c041f3","weekend","symmetric","none",2
"c5adec5d31c4e5472ac2948ac7c041f3","housemates","no_info","repeating",5
"c5adec5d31c4e5472ac2948ac7c041f3","housemates","no_info","alternating",3
"c5adec5d31c4e5472ac2948ac7c041f3","housemates","no_info","none",3
"c5adec5d31c4e5472ac2948ac7c041f3","scheduling","no_info","repeating",3
"c5adec5d31c4e5472ac2948ac7c041f3","scheduling","no_info","alternating",6
"c5adec5d31c4e5472ac2948ac7c041f3","scheduling","no_info","none",3
"c5adec5d31c4e5472ac2948ac7c041f3","conversation","asymmetric","repeating",5
"c5adec5d31c4e5472ac2948ac7c041f3","conversation","asymmetric","alternating",3
"c5adec5d31c4e5472ac2948ac7c041f3","conversation","asymmetric","none",3
"c5adec5d31c4e5472ac2948ac7c041f3","restaurant","symmetric","repeating",2
"c5adec5d31c4e5472ac2948ac7c041f3","restaurant","symmetric","alternating",6
"c5adec5d31c4e5472ac2948ac7c041f3","restaurant","symmetric","none",4
"c5adec5d31c4e5472ac2948ac7c041f3","feedback","asymmetric","repeating",5
"c5adec5d31c4e5472ac2948ac7c041f3","feedback","asymmetric","alternating",3
"c5adec5d31c4e5472ac2948ac7c041f3","feedback","asymmetric","none",3
"56f808409f53a25a09051c1576599dd9","family meals","asymmetric","repeating",7
"56f808409f53a25a09051c1576599dd9","family meals","asymmetric","alternating",1
"56f808409f53a25a09051c1576599dd9","family meals","asymmetric","none",1
"56f808409f53a25a09051c1576599dd9","feedback","symmetric","repeating",7
"56f808409f53a25a09051c1576599dd9","feedback","symmetric","alternating",7
"56f808409f53a25a09051c1576599dd9","feedback","symmetric","none",1
"56f808409f53a25a09051c1576599dd9","fundraising","no_info","repeating",7
"56f808409f53a25a09051c1576599dd9","fundraising","no_info","alternating",7
"56f808409f53a25a09051c1576599dd9","fundraising","no_info","none",1
"56f808409f53a25a09051c1576599dd9","meeting location","symmetric","repeating",7
"56f808409f53a25a09051c1576599dd9","meeting location","symmetric","alternating",7
"56f808409f53a25a09051c1576599dd9","meeting location","symmetric","none",1
"56f808409f53a25a09051c1576599dd9","gifts","asymmetric","repeating",7
"56f808409f53a25a09051c1576599dd9","gifts","asymmetric","alternating",1
"56f808409f53a25a09051c1576599dd9","gifts","asymmetric","none",1
"56f808409f53a25a09051c1576599dd9","conversation","no_info","repeating",7
"56f808409f53a25a09051c1576599dd9","conversation","no_info","alternating",7
"56f808409f53a25a09051c1576599dd9","conversation","no_info","none",1
"56f808409f53a25a09051c1576599dd9","housemates","asymmetric","repeating",7
"56f808409f53a25a09051c1576599dd9","housemates","asymmetric","alternating",1
"56f808409f53a25a09051c1576599dd9","housemates","asymmetric","none",1
"56f808409f53a25a09051c1576599dd9","groceries","symmetric","repeating",7
"56f808409f53a25a09051c1576599dd9","groceries","symmetric","alternating",7
"56f808409f53a25a09051c1576599dd9","groceries","symmetric","none",1
"56f808409f53a25a09051c1576599dd9","meeting prep","symmetric","repeating",7
"56f808409f53a25a09051c1576599dd9","meeting prep","symmetric","alternating",1
"56f808409f53a25a09051c1576599dd9","meeting prep","symmetric","none",1
"56f808409f53a25a09051c1576599dd9","group project","symmetric","repeating",7
"56f808409f53a25a09051c1576599dd9","group project","symmetric","alternating",7
"56f808409f53a25a09051c1576599dd9","group project","symmetric","none",1
"56f808409f53a25a09051c1576599dd9","concerts","asymmetric","repeating",7
"56f808409f53a25a09051c1576599dd9","concerts","asymmetric","alternating",1
"56f808409f53a25a09051c1576599dd9","concerts","asymmetric","none",1
"56f808409f53a25a09051c1576599dd9","police","asymmetric","repeating",7
"56f808409f53a25a09051c1576599dd9","police","asymmetric","alternating",1
"56f808409f53a25a09051c1576599dd9","police","asymmetric","none",1
"56f808409f53a25a09051c1576599dd9","coffee","no_info","repeating",7
"56f808409f53a25a09051c1576599dd9","coffee","no_info","alternating",7
"56f808409f53a25a09051c1576599dd9","coffee","no_info","none",1
"56f808409f53a25a09051c1576599dd9","architects","asymmetric","repeating",7
"56f808409f53a25a09051c1576599dd9","architects","asymmetric","alternating",1
"56f808409f53a25a09051c1576599dd9","architects","asymmetric","none",1
"56f808409f53a25a09051c1576599dd9","weekend","no_info","repeating",4
"56f808409f53a25a09051c1576599dd9","weekend","no_info","alternating",4
"56f808409f53a25a09051c1576599dd9","weekend","no_info","none",4
"56f808409f53a25a09051c1576599dd9","scheduling","no_info","repeating",4
"56f808409f53a25a09051c1576599dd9","scheduling","no_info","alternating",4
"56f808409f53a25a09051c1576599dd9","scheduling","no_info","none",4
"56f808409f53a25a09051c1576599dd9","restaurant","symmetric","repeating",7
"56f808409f53a25a09051c1576599dd9","restaurant","symmetric","alternating",7
"56f808409f53a25a09051c1576599dd9","restaurant","symmetric","none",1
"56f808409f53a25a09051c1576599dd9","babysitting","no_info","repeating",4
"56f808409f53a25a09051c1576599dd9","babysitting","no_info","alternating",4
"56f808409f53a25a09051c1576599dd9","babysitting","no_info","none",4
"2792fdae618fb61aa903f4deddd10493","conversation","no_info","repeating",6
"2792fdae618fb61aa903f4deddd10493","conversation","no_info","alternating",2
"2792fdae618fb61aa903f4deddd10493","conversation","no_info","none",1
"2792fdae618fb61aa903f4deddd10493","restaurant","symmetric","repeating",3
"2792fdae618fb61aa903f4deddd10493","restaurant","symmetric","alternating",6
"2792fdae618fb61aa903f4deddd10493","restaurant","symmetric","none",2
"2792fdae618fb61aa903f4deddd10493","group project","asymmetric","repeating",7
"2792fdae618fb61aa903f4deddd10493","group project","asymmetric","alternating",2
"2792fdae618fb61aa903f4deddd10493","group project","asymmetric","none",2
"2792fdae618fb61aa903f4deddd10493","housemates","no_info","repeating",6
"2792fdae618fb61aa903f4deddd10493","housemates","no_info","alternating",2
"2792fdae618fb61aa903f4deddd10493","housemates","no_info","none",2
"2792fdae618fb61aa903f4deddd10493","weekend","symmetric","repeating",2
"2792fdae618fb61aa903f4deddd10493","weekend","symmetric","alternating",6
"2792fdae618fb61aa903f4deddd10493","weekend","symmetric","none",2
"2792fdae618fb61aa903f4deddd10493","groceries","symmetric","repeating",6
"2792fdae618fb61aa903f4deddd10493","groceries","symmetric","alternating",6
"2792fdae618fb61aa903f4deddd10493","groceries","symmetric","none",2
"2792fdae618fb61aa903f4deddd10493","fundraising","no_info","repeating",6
"2792fdae618fb61aa903f4deddd10493","fundraising","no_info","alternating",2
"2792fdae618fb61aa903f4deddd10493","fundraising","no_info","none",2
"2792fdae618fb61aa903f4deddd10493","meeting location","asymmetric","repeating",6
"2792fdae618fb61aa903f4deddd10493","meeting location","asymmetric","alternating",3
"2792fdae618fb61aa903f4deddd10493","meeting location","asymmetric","none",3
"2792fdae618fb61aa903f4deddd10493","gifts","no_info","repeating",6
"2792fdae618fb61aa903f4deddd10493","gifts","no_info","alternating",3
"2792fdae618fb61aa903f4deddd10493","gifts","no_info","none",4
"2792fdae618fb61aa903f4deddd10493","police","asymmetric","repeating",4
"2792fdae618fb61aa903f4deddd10493","police","asymmetric","alternating",4
"2792fdae618fb61aa903f4deddd10493","police","asymmetric","none",1
"2792fdae618fb61aa903f4deddd10493","feedback","asymmetric","repeating",5
"2792fdae618fb61aa903f4deddd10493","feedback","asymmetric","alternating",5
"2792fdae618fb61aa903f4deddd10493","feedback","asymmetric","none",2
"2792fdae618fb61aa903f4deddd10493","meeting prep","symmetric","repeating",6
"2792fdae618fb61aa903f4deddd10493","meeting prep","symmetric","alternating",2
"2792fdae618fb61aa903f4deddd10493","meeting prep","symmetric","none",2
"2792fdae618fb61aa903f4deddd10493","scheduling","symmetric","repeating",4
"2792fdae618fb61aa903f4deddd10493","scheduling","symmetric","alternating",4
"2792fdae618fb61aa903f4deddd10493","scheduling","symmetric","none",2
"2792fdae618fb61aa903f4deddd10493","concerts","asymmetric","repeating",3
"2792fdae618fb61aa903f4deddd10493","concerts","asymmetric","alternating",5
"2792fdae618fb61aa903f4deddd10493","concerts","asymmetric","none",2
"2792fdae618fb61aa903f4deddd10493","coffee","no_info","repeating",5
"2792fdae618fb61aa903f4deddd10493","coffee","no_info","alternating",3
"2792fdae618fb61aa903f4deddd10493","coffee","no_info","none",2
"2792fdae618fb61aa903f4deddd10493","babysitting","symmetric","repeating",2
"2792fdae618fb61aa903f4deddd10493","babysitting","symmetric","alternating",6
"2792fdae618fb61aa903f4deddd10493","babysitting","symmetric","none",2
"2792fdae618fb61aa903f4deddd10493","family meals","no_info","repeating",6
"2792fdae618fb61aa903f4deddd10493","family meals","no_info","alternating",3
"2792fdae618fb61aa903f4deddd10493","family meals","no_info","none",1
"2792fdae618fb61aa903f4deddd10493","architects","asymmetric","repeating",7
"2792fdae618fb61aa903f4deddd10493","architects","asymmetric","alternating",2
"2792fdae618fb61aa903f4deddd10493","architects","asymmetric","none",1
"a5a9781f51497113a791daec99708f33","fundraising","symmetric","repeating",1
"a5a9781f51497113a791daec99708f33","fundraising","symmetric","alternating",7
"a5a9781f51497113a791daec99708f33","fundraising","symmetric","none",1
